"rating","review"
"2","Önce kayıt yaptırdım. Sonra alışveriş için yirmi küsür ürün ekledim kartı ekledim uğraştım. Sonuç: YAKININIZDAKI KURYELER SİPARİSTELER. BİRAZDAN TEKRAR DENEYEBİLİRMİSİN. 1 SAATTİR BELİRLİ ARALIKLARLA DENİYORUM SONUÇ AYNI. YA BAŞINDAN UĞRAŞTIRMAYIN KART EKLE TEK TEK SİPARİŞ EKLE MADEM MÜSAİT DEĞİL BU...Yorumun TamamıÖnce kayıt yaptırdım. Sonra alışveriş için yirmi küsür ürün ekledim kartı ekledim uğraştım. Sonuç: YAKININIZDAKI KURYELER SİPARİSTELER. BİRAZDAN TEKRAR DENEYEBİLİRMİSİN. 1 SAATTİR BELİRLİ ARALIKLARLA DENİYORUM SONUÇ AYNI. YA BAŞINDAN UĞRAŞTIRMAYIN KART EKLE TEK TEK SİPARİŞ EKLE MADEM MÜSAİT DEĞİL BUGÜN OLMAYACAK NE UĞRAŞTIRIYOSUNUZ İNSANI BOŞ YERE. YADA YAZIN İLERİ BI SAATE VEYA GÜNE SIPARİS ALIN. YORUM DÜZELTİYORUM ÇÜNKÜ ZOR OLSADA SİPARİŞİ VERDİM SAOLUN AMA DÜZELTMELER LAZIM"
"1","Bu kadar salak bi uygulama görmedim konumdan adresi buluyor tamam diyorsun ama adres türü gecersiz diyor. Her şeyi denememe rağmen adresi bir turlu kabul etmedi. Migros sanal market in gözünü seveyim."
"5","Gayet kullanışlı bir uygulama. Biraz gecikme oldu ama günümüz şartlarında bu normal. Kurye de gayet güleryüzlüydü. Ben memnun kaldım, öneriyorum."
"5","Uygulama şuan çok donuyor haliyle virüs sebebiyle yoğun olduklarını düşünüyorum ama siparişi verdikten sonra çok hızlı elime ulaştı.Sosyal temastan kaçınmak için kapıma bırakıldı.Her aşama mesaj yoluyla iletildi. Çok teşekkür ederim Getir ♥️"
"1","Yaklaşık 1 saat önce sipariş verdim niye gelmedi hala ben niye mağdur oluyorum. Kimse indirmesin indiricek olan varsa tavsiye etmiyorum sipariş verirsiniz kapınıza getirmez. İptal etmek için müşteri hizmetlerini ararsınız kimse açmaz böyle uygulama mı olur."
"5","Biraz tereddüt etmeme rağmen güzel bir hizmet deneyimi yaşattılar. Bu zor zamanda ve akşamın bu saatinde eksiklerim tamamlandı. Çok teşekkür ederim.👍"
"5","Kesinlikle akilli insan isi bu uygulama. Markete gitsen giyinceksin, yol yürü veya arabani parketmeye calis,ürün secimi,kasada sıra bekle,sonra bide aldiklarini taşı üzerine birde yorul he birde onca vakit alışverişte zaman harca☺️walla şimdi çocuğu bi koşu markete göndermek gibi bisey üstelik 8 dkk...Yorumun TamamıKesinlikle akilli insan isi bu uygulama. Markete gitsen giyinceksin, yol yürü veya arabani parketmeye calis,ürün secimi,kasada sıra bekle,sonra bide aldiklarini taşı üzerine birde yorul he birde onca vakit alışverişte zaman harca☺️walla şimdi çocuğu bi koşu markete göndermek gibi bisey üstelik 8 dkkada evime getiriyolar zamanda bana kaliyo ay walla çok çok memnunum fiyat bir tık farklı ee oda olsun hizmet sonuçta.cevreme tavsiye ediyorum hep böyle olsunlar inşallah 💓"
"1","Kullanımı oldukça zor. Yakınınızdaki kurye siparişte diyor uygulama. Bunu sürekli yazıyor. Sipariş alsanız daha iyi değil mi?"
"5","Bir ürünü almak için ben çıkıp markete gitsem daha uzun sürer. Tüm bilgilerinizi kontrol edin sonra sipariş verin. Tam olarak evinizim yerini işaretleyin. Sorunsuz, hızlı ve olabilecek en mantıklı sistem. Az bir fiyat farkı var ki verdikleri hizmet çok daha fazla eder. Muhteşem bir sistem ve her bil...Yorumun TamamıBir ürünü almak için ben çıkıp markete gitsem daha uzun sürer. Tüm bilgilerinizi kontrol edin sonra sipariş verin. Tam olarak evinizim yerini işaretleyin. Sorunsuz, hızlı ve olabilecek en mantıklı sistem. Az bir fiyat farkı var ki verdikleri hizmet çok daha fazla eder. Muhteşem bir sistem ve her bilgiyi takip edebiliyorsunuz."
"1","15 dakikada geldi diyenler dalga geciyor sanırım. siparisi verirken 20 dakikaya yolda yaziyordu, 150 dakikadir bekliyorum hala hazirlanmamis uygulamada yazdigina göre. çöp uygulama. YOĞUNLUĞA RAĞMEN YENİ ELEMAN ALMAYAN , 1 MOTORLA 100 SİPARİŞ DAĞITMAYA ÇALIŞAN CİMRİ UYGULAMAYI KULLANMAYIN"
"1","Arkadaşlar sağolsun beni 26 dakikalık bir sıraya alıp 1 saate yakın beklettiler. Adresime yakın olmaları yetmiyor gibi bir de yoğunluk bahane ediliyor ve gün içerisinde gördüğüm kadarıyla ki bu çok sık oluyor hep kalabalık bir halde kapı önünde boş muhabbet çeviriyorlar. Ve daha önceki siparişlerind...Yorumun TamamıArkadaşlar sağolsun beni 26 dakikalık bir sıraya alıp 1 saate yakın beklettiler. Adresime yakın olmaları yetmiyor gibi bir de yoğunluk bahane ediliyor ve gün içerisinde gördüğüm kadarıyla ki bu çok sık oluyor hep kalabalık bir halde kapı önünde boş muhabbet çeviriyorlar. Ve daha önceki siparişlerinde müşterilerinin siparişlerini getirip kapı önünde telefonda sohbetlerini ettikten sonra sipariş teslimi yapmaları gerçekten arkadaşların işlerinde ne kadar sohbet sever olduklarını gösteriyor harika"
"1","Promosyon kısmına gelince promosyon çıkmıyor. Müşteri hizmetlerini arıyorum ""olur öyle üç dört kere deneyin çıkar"" diyor. Şaka gibi ama değil."
"5","Sokağa çıkma yasağının ilk gününde, çalışıyorlarmı öğreneyim diye sipariş vereyim dedim.İyi ki de demişim. Bayıldım hizmete ve ürün çeşitliliğine. Teşekkürler..."
"1","Sokağa çıkma yasağıyla birlikte, bunu fırsat bilip nasıl olsa bize muhtaçlar düşüncesiyle promosyonları kaldırıp, gerçek yüzünü gösteren aslında çok da güvenilmemesi gereken bir uygulama"
"1","Uzun zamandır kullandığım fakat artık asla kullanmayacağım bir program . Talep arttıkça ; teslimat süresi ve ürün fiyatları da arttı. Tahmini 8 dakika sonra teslimat gösterip 35 dakika sonra sipariş getiriyorlar . Müşteri hizmetleri arandığında ise asla yardımcı olunmuyor . Uzun teslim süresi , yüks...Yorumun TamamıUzun zamandır kullandığım fakat artık asla kullanmayacağım bir program . Talep arttıkça ; teslimat süresi ve ürün fiyatları da arttı. Tahmini 8 dakika sonra teslimat gösterip 35 dakika sonra sipariş getiriyorlar . Müşteri hizmetleri arandığında ise asla yardımcı olunmuyor . Uzun teslim süresi , yüksek ürün fiyatları ve sinir harbi ."
"1","Yıllardır kullanıyorum. Bu, size ilk ve son yorumum. Bu şirket müşterisini servis süresiyle ilgili sürekli kandıran bir şirket. Getirme süresini 10-15 dk olarak gösterdiği halde 25 dk'dan önce servis yapamayan bir şirket. Bunlara rağmen fiyatları emsallerinden daha yüksek olan şirket. Uygulamadaki b...Yorumun TamamıYıllardır kullanıyorum. Bu, size ilk ve son yorumum. Bu şirket müşterisini servis süresiyle ilgili sürekli kandıran bir şirket. Getirme süresini 10-15 dk olarak gösterdiği halde 25 dk'dan önce servis yapamayan bir şirket. Bunlara rağmen fiyatları emsallerinden daha yüksek olan şirket. Uygulamadaki bir fiyatlandırma hatasını bildirmek üzere aradığımda ""mail atın"" diyen ve şikayet kaydı açmayan bir şirket. Bir daha yüklememek üzere sildiğim uygulamaya sahip şirket :)"
"5","Yaşadığımız bu zor günlerde ihtiyaçlarımızı çok kısa sürede ve eksiksiz olarak kapımıza kadar getirmeniz hayatımıza kolaylık sağladı .Çok teşekkürler."
"1","Kesinlikle GetirYemek uygulamasını kullanmanızı tavsiye etmiyorum. Verdiğiniz sipariş gelecek diye beklerken kendiliğinden iptal oluyor ve kimse de size haber vermiyor. Uygulamada da her hangi bir kayıt göremiyorsunuz. Ancak müşteri hizmetlerini aradığınızda bilgi alıyorsunuz ve sistemsel bir hata v...Yorumun TamamıKesinlikle GetirYemek uygulamasını kullanmanızı tavsiye etmiyorum. Verdiğiniz sipariş gelecek diye beklerken kendiliğinden iptal oluyor ve kimse de size haber vermiyor. Uygulamada da her hangi bir kayıt göremiyorsunuz. Ancak müşteri hizmetlerini aradığınızda bilgi alıyorsunuz ve sistemsel bir hata var bizden kaynaklı değil diye saçma bir cevap veriyorlar. Evet hata bizde zaten, size güvenip sipariş verdiğimiz için."
"1","Sipariş verdiğim içecek ellerinde kalmamış, beni aradılar ve elimizde kalmadı sadece kolayı getirelim ve sipariş in parasını iade edelim dedi. Kabul ettim ve hiçbirşey gelmedi ve parada iade edilmedi . Lütfen bu konuyu çözüm ."
"1","Kapıda ödeme olmadıktan sonra bir anlamı yok hitap ettiğiniz kitle otomatik men %70 düşüyor istatistiklere göre o kadar alt yapı olusturup da bunu baştan dusunememeniz çok büyük saçmalık rakibinize kaydırma olasılığınız çok fazla bence ARGE ye başka kişiyi koyun ☺️"
"5","Şu ana kadar sadece bir kez şikayet belirttim onda da hemen arayıp telefi ettiler. Bence çok iyi ve şu günlerde en sık kullanılması gereken uygulamalardan biri."
"5","Cok begendim. Şu ana kadar hiç bir sorun yaşamadım. Bu yoğun gunlerde bile hem hızlılar hem de gecikme saatini net söylüyorlar. Personel de cok iyi ve kibar. Kesinlikle tavsiye ediyorum"
"5","Bugün ilk alışverişimdi. Korona salgınına rağmen çoook hızlıydılar 11 dk dolmadan geldi. Getir den tek isteğim ürün yelpazesini genişletmeleri. Bir ürün çeşidi önerimi dün bildirdim. Bugün ilgili firma telefonla aradı. Tebrikler Getir."
"5","Hızlı güvenli ve doğru ürünler geliyor. Ve ayrıca poşet içinde karmaşık ve dağınık da değil, özenli.. Teşekkürler.."
"2","İzmir Alsancak merkezine getiremiyorlarmış şu anda. Buraya getiremiyorsa nereye getirebiliyor ki! Korona sokağa çıkma yasağında servis yapıyor yazıyorlar gazetede güya. Hadi gene 2 yıldız vereyim."
"1","Huawei mate 30 proda rakibiniz ve bir çok harita kullanan uygulama çatır çatır çalışılıyor iken sizin uygulama açılmıyor dahi, Google play olmadan çalışmamak nedir Android varsa çalıştır, master pass ile kartı sakla devam, yazılımcı Türkiye de çok problem avrupada geliştirin."
"5","Malum virüs karantinasindan dolayı sokağa çıkma yasağı olan babam için kullanmaya karar verdim indirdim ve denedim Müthiş bir sürat müthiş hijyenik kuryeci arkadaşlar ve müthiş saygı kesinlikle tavsiye ediyorum umarım bu performansı korumaya devam edersiniz"
"5","Getirbuyuk diğer marketlere oranla çok hızlı ve gün geçtikçe mağazadaki çeşitlilik artıyor. Çalışanların bu zor zamanlarda büyük özveriyle işlerini yapmaları takdire şayan."
"1","Uygulama üzerinden yemek siparişi yaptığınızda kart numaranızı önceden istiyor. Kapıda ödeme seçeneği olmadığı için restaurant siparişi iptal ettiğinde ( genelde adres işlerine gelmeyince iptal ederler) paramız bir kaç gün sonra iade oluyor. Biz bunun sorumluluğu çekmek zorunda mıyız ? Yani bir yeme...Yorumun TamamıUygulama üzerinden yemek siparişi yaptığınızda kart numaranızı önceden istiyor. Kapıda ödeme seçeneği olmadığı için restaurant siparişi iptal ettiğinde ( genelde adres işlerine gelmeyince iptal ederler) paramız bir kaç gün sonra iade oluyor. Biz bunun sorumluluğu çekmek zorunda mıyız ? Yani bir yemeklik paranız varsa kartta o gün aç kalma ihtimaliniz olabilir. Kapıda ödeme seçeneği olmadığı sürece uygulama bir hiç gözümde."
"5","Tahminimden cok daha hizli geldi. Ürün fiyatlari dolasarak ucuzu arayanlar icin biraz pahali ama kampanyalar iyi. Gecenin bi vaktinde zaten acik yer bulmak zor. Siparis kapida. Kolaylik. Guzel begendim."
"5","Muhteşem hızlı ve güvenilir uygulama. Özenli ayrı ayrı paketleme. Titiz işçilik. Her bir çalışanına ayrı ayrı teşekkürler. Verdiğim paranın hakkını aldım. Aksaklık yaşamadım kısa sürede ürünlerime kavuştum. Ürün seçerken de hiç sorun yaşamadım. Herşey harikaydı kısaca teşekkürler Getir!"
"4","Uygulama güzel bazen geç kalsada yemek uygulamalarından hızlı. Ancak getir ücreti aldığı halde normal bir bakkaldan bile %25 daha pahalı. Bazende siparişi onayladıktan sonra yoğunluk var diyor öncesinde demesi daha makul olur. Acil ihtiyaçlar için ve arada ki farkı da göz önüne alırsanız güzel uygul...Yorumun TamamıUygulama güzel bazen geç kalsada yemek uygulamalarından hızlı. Ancak getir ücreti aldığı halde normal bir bakkaldan bile %25 daha pahalı. Bazende siparişi onayladıktan sonra yoğunluk var diyor öncesinde demesi daha makul olur. Acil ihtiyaçlar için ve arada ki farkı da göz önüne alırsanız güzel uygulama."
"5","Siparişimiz son derece hızlı bi şekilde teslim edildi. Paketleme başarılı. Şu zor günlerde sağladığınız başarılı hizmetiniz için teşekkürler."
"5","Bu uygulamayı bugün yükledim ve ilk alışverişimi yaptım. Bu ortamda umduğumdan çok daha hızlı bir şekilde ürünler elime ulaştı. Teşekkürler GETIR"
"5","İlk kez sipariş verdim. Teslimat süresinin dolmasına 2 dk.kala getirdiler. Uygulama üzerinden kuryenin fotoğrafını ve iletişim bilgilerini görebiliyor olmamız güzel. Ürünler biraz daha çeşitlenirse daha da iyi olur. Evde kalmamız gereken şu zor zamanlarda hizmet verdiğiniz için Teşekkürler.."
"5","2 defa sipariş verdim. Her ikisi de çok hızlı bir şekilde elime ulaştı. Güvenilir bir program. Herkese tavsiye ediyorum."
"1","Söylediklerinde asla samimi olmayan para delisi bir şirketsiniz. Evet tabi ki para kazanmak için yapıyorsunuz bu işi ama insanların eve kapandığı dönemde yalan söyleyip zam yapmayacağız diyorsunuz yapıyorsunuz üstüne hiçbir şekilde indirim, kampanya yapmıyorsunuz birden hepsi kayboldu bunun adı fırs...Yorumun TamamıSöylediklerinde asla samimi olmayan para delisi bir şirketsiniz. Evet tabi ki para kazanmak için yapıyorsunuz bu işi ama insanların eve kapandığı dönemde yalan söyleyip zam yapmayacağız diyorsunuz yapıyorsunuz üstüne hiçbir şekilde indirim, kampanya yapmıyorsunuz birden hepsi kayboldu bunun adı fırsatçılıktır. Bir daha asla kullanmayacağım banabi yi örnek alın biraz hem daha uygun fiyatlar hem de dönemsel fırsatçılık yapmıyor."
"5","Hızı ve kalitesi ile tüm yıldızları hak eden bir firma. Tebrikler. Kesinlikle denemenizi öneriyorum. Dr. Yasin Yanık"
"5","Hizmet güzel, ama tip vermek için bir seçeneğiniz olmalı. Mesela belli bir rakam veya oran girebilmeliyim. Sipariş sonrası da onay larsam tip personelin hesabına geçsin, onaylamazsam kartıma geri dönsün gibi... Tip vermek için bozukluk yoktu, ama belli bir saatten sonra bu soğuk havalarda da arkadaş...Yorumun TamamıHizmet güzel, ama tip vermek için bir seçeneğiniz olmalı. Mesela belli bir rakam veya oran girebilmeliyim. Sipariş sonrası da onay larsam tip personelin hesabına geçsin, onaylamazsam kartıma geri dönsün gibi... Tip vermek için bozukluk yoktu, ama belli bir saatten sonra bu soğuk havalarda da arkadaşları boş çevirmek hoş değil."
"5","Tam vaktinde geldi ve ilk siparişime özel indirim de verildi. Çok yararlı bir uygulama olmuş. Tabiki market fiyatları birebir değil, e bir zahmet 1-2 lira oynasın, kendi poşetinde evimden kimildamadan ürün teslim aldım ki gelen arkadaşı adım adım uygulama içinden takip de edebiliyorsun daha ne olsun...Yorumun TamamıTam vaktinde geldi ve ilk siparişime özel indirim de verildi. Çok yararlı bir uygulama olmuş. Tabiki market fiyatları birebir değil, e bir zahmet 1-2 lira oynasın, kendi poşetinde evimden kimildamadan ürün teslim aldım ki gelen arkadaşı adım adım uygulama içinden takip de edebiliyorsun daha ne olsun.. Teşekkürler, gayet başarılı bir uygulama olmuş."
"5","Kuryeler çok hızlı, özellikle böyle bir dönemde işleri zor. Allah yardımcıları olsun. Uygulama çok iyi👏🏻👏🏻"
"5","Uygulama çok güzel. Yalnız 25 TL altı tutarını getirmiyorlar en azından tutar düşürülebilirken ürün çeşitliliğinin artması gerekli ve farklı ödeme seçenekleri eklenmeli kesinlikle."
﻿"rating","review"
"1","ne zaman girsek programa sürekli sipariş zamanı dolu !!! bu ne be !!! elemanın yetmiyorsa işe eleman al,,, alamıyorsan yapma bu işi,, yalandan insanları kandırmayın !!! saat 24 ten sonra deneyin falan bu nedir nöbet mi tutucaz bir programın başında... rezalet sakın yüklemeyin balondan bir firma male...Yorumun Tamamıne zaman girsek programa sürekli sipariş zamanı dolu !!! bu ne be !!! elemanın yetmiyorsa işe eleman al,,, alamıyorsan yapma bu işi,, yalandan insanları kandırmayın !!! saat 24 ten sonra deneyin falan bu nedir nöbet mi tutucaz bir programın başında... rezalet sakın yüklemeyin balondan bir firma malesef..."
"3","2 defa denedim, başarılı buldum. Eksikleri var; marka ve ürün çeşitliliği kritik düzeyde, sepeti boşalt (topluca silme) seçeneği, fiyat sıralaması, sadece stoktakileri göster, kampanyalıları göster, +1 bedavaları otomatik ekleme,... ilk aklıma gelenler. Kullanırken biraz yoruyor."
"2","65 yaş üstü ücretsiz gönderim, Ürün yelpazesi program falan güzel de, sizin işinizi biz mi size öğreteceğiz anlamadım ki, corona dan dolayı yoğunluk var tamam eyvallah ama, 11-12 de teslim edilmesi gereken sipariş 5 saattir gelmez mi ? Para kazanmak için 2 günlük siparişi 1 güne sığdırrırsanız tabik...Yorumun Tamamı65 yaş üstü ücretsiz gönderim, Ürün yelpazesi program falan güzel de, sizin işinizi biz mi size öğreteceğiz anlamadım ki, corona dan dolayı yoğunluk var tamam eyvallah ama, 11-12 de teslim edilmesi gereken sipariş 5 saattir gelmez mi ? Para kazanmak için 2 günlük siparişi 1 güne sığdırrırsanız tabiki gelmez, telefon açtığımızda da gece 20-21 arası gelecek dersiniz. Sizden 2 saat sonra gelecek sanalmarket ürünlerim evimde şu anda. Şu mantalitenizden sonra bu firmadan İlk ve son siparişimdi."
